Country,Year,Area,SafeSanitization,Region
Niger,2002,Urban,16.14,Africa
Niger,2002,Rural,1.9,Africa
Niger,2001,Total,3.69,Africa
Niger,2001,Urban,15.35,Africa
Niger,2001,Rural,1.43,Africa
Niger,2000,Total,3.16,Africa
Niger,2000,Urban,14.57,Africa
Niger,2000,Rural,0.96,Africa
Nigeria,2017,Total,26.65,Africa
Nigeria,2017,Urban,29.5,Africa
Nigeria,2017,Rural,23.86,Africa
Nigeria,2016,Total,26.54,Africa
Nigeria,2016,Urban,29.23,Africa
Nigeria,2016,Rural,23.98,Africa
Nigeria,2015,Total,26.42,Africa
Nigeria,2015,Urban,28.95,Africa
Nigeria,2015,Rural,24.1,Africa
Nigeria,2014,Total,26.3,Africa
Nigeria,2014,Urban,28.66,Africa
Nigeria,2014,Rural,24.21,Africa
Nigeria,2013,Total,26.18,Africa
Nigeria,2013,Urban,28.37,Africa
Nigeria,2013,Rural,24.32,Africa
Nigeria,2012,Total,26.06,Africa
Nigeria,2012,Urban,28.06,Africa
Nigeria,2012,Rural,24.41,Africa
Nigeria,2011,Total,25.94,Africa
Nigeria,2011,Urban,27.75,Africa
Nigeria,2011,Rural,24.5,Africa
Nigeria,2010,Total,25.82,Africa
Nigeria,2010,Urban,27.42,Africa
Nigeria,2010,Rural,24.58,Africa
Nigeria,2009,Total,25.69,Africa
Nigeria,2009,Urban,27.09,Africa
Nigeria,2009,Rural,24.65,Africa
Nigeria,2008,Total,25.57,Africa
Nigeria,2008,Urban,26.76,Africa
Nigeria,2008,Rural,24.72,Africa
Nigeria,2007,Total,25.44,Africa
Nigeria,2007,Urban,26.41,Africa
Nigeria,2007,Rural,24.78,Africa
Nigeria,2006,Total,25.32,Africa
Nigeria,2006,Urban,26.05,Africa
Nigeria,2006,Rural,24.83,Africa
Nigeria,2005,Total,25.19,Africa
Nigeria,2005,Urban,25.69,Africa
Nigeria,2005,Rural,24.87,Africa
Nigeria,2004,Total,25.06,Africa
Nigeria,2004,Urban,25.32,Africa
Nigeria,2004,Rural,24.9,Africa
Nigeria,2003,Total,24.93,Africa
Nigeria,2003,Urban,24.94,Africa
Nigeria,2003,Rural,24.93,Africa
Nigeria,2002,Total,24.81,Africa
Nigeria,2002,Urban,24.55,Africa
Nigeria,2002,Rural,24.95,Africa
Nigeria,2001,Total,24.5,Africa
Nigeria,2001,Urban,23.79,Africa
Nigeria,2001,Rural,24.89,Africa
Nigeria,2000,Total,24.59,Africa
Nigeria,2000,Urban,23.61,Africa
Nigeria,2000,Rural,25.12,Africa
Norway,2017,Total,76.32,Europe
Norway,2016,Total,76.11,Europe
Norway,2015,Total,75.91,Europe
Norway,2014,Total,75.7,Europe
Norway,2013,Total,75.5,Europe
Norway,2012,Total,75.3,Europe
Norway,2011,Total,75.1,Europe
Norway,2010,Total,74.9,Europe
Norway,2009,Total,74.7,Europe
Norway,2008,Total,74.5,Europe
Norway,2007,Total,74.31,Europe
Norway,2006,Total,74.11,Europe
Norway,2005,Total,73.92,Europe
Norway,2004,Total,73.73,Europe
Norway,2003,Total,73.54,Europe
Norway,2002,Total,73.35,Europe
Norway,2001,Total,73.16,Europe
Norway,2000,Total,72.97,Europe
Paraguay,2017,Total,58.47,Americas
Paraguay,2017,Urban,53.56,Americas
Paraguay,2017,Rural,66.24,Americas
Paraguay,2016,Total,57.7,Americas
Paraguay,2016,Urban,53.32,Americas
Paraguay,2016,Rural,64.56,Americas
Paraguay,2015,Total,56.9,Americas
Paraguay,2015,Urban,53.08,Americas
Paraguay,2015,Rural,62.82,Americas
Paraguay,2014,Total,56.09,Americas
Paraguay,2014,Urban,52.83,Americas
Paraguay,2014,Rural,61.08,Americas
Paraguay,2013,Total,55.27,Americas
Paraguay,2013,Urban,52.59,Americas
Paraguay,2013,Rural,59.33,Americas
Paraguay,2012,Total,54.45,Americas
Paraguay,2012,Urban,52.35,Americas
Paraguay,2012,Rural,57.58,Americas
Paraguay,2011,Total,53.61,Americas
Paraguay,2011,Urban,52.11,Americas
Paraguay,2011,Rural,55.83,Americas
Paraguay,2010,Total,52.77,Americas
Paraguay,2010,Urban,51.87,Americas
Paraguay,2010,Rural,54.08,Americas
Paraguay,2009,Total,51.91,Americas
Paraguay,2009,Urban,51.62,Americas
Paraguay,2009,Rural,52.33,Americas
Paraguay,2008,Total,51.05,Americas
Paraguay,2008,Urban,51.38,Americas
Paraguay,2008,Rural,50.57,Americas
Paraguay,2007,Total,50.17,Americas
Paraguay,2007,Urban,51.14,Americas
Paraguay,2007,Rural,48.81,Americas
Paraguay,2006,Total,49.28,Americas
Paraguay,2006,Urban,50.9,Americas
Paraguay,2006,Rural,47.04,Americas
Paraguay,2005,Total,48.38,Americas
Paraguay,2005,Urban,50.66,Americas
Paraguay,2005,Rural,45.28,Americas
Paraguay,2004,Total,47.47,Americas
Paraguay,2004,Urban,50.42,Americas
Paraguay,2004,Rural,43.51,Americas
Paraguay,2003,Total,46.55,Americas
Paraguay,2003,Urban,50.18,Americas
Paraguay,2003,Rural,41.74,Americas
Paraguay,2002,Total,45.61,Americas
Paraguay,2002,Urban,49.93,Americas
Paraguay,2002,Rural,39.97,Americas
Paraguay,2001,Total,44.63,Americas
Paraguay,2001,Urban,49.69,Americas
Paraguay,2001,Rural,38.19,Americas
Paraguay,2000,Total,43.62,Americas
Paraguay,2000,Urban,49.46,Americas
Paraguay,2000,Rural,36.39,Americas
Peru,2017,Total,42.76,Americas
Peru,2017,Urban,51.23,Americas
Peru,2016,Total,40.68,Americas
Peru,2016,Urban,48.83,Americas
Peru,2015,Total,38.63,Americas
Peru,2015,Urban,46.46,Americas
Peru,2014,Total,36.6,Americas
Peru,2014,Urban,44.1,Americas
Peru,2013,Total,34.6,Americas
Peru,2013,Urban,41.76,Americas
Peru,2012,Total,32.63,Americas
Peru,2012,Urban,39.44,Americas
Peru,2011,Total,30.69,Americas
Peru,2011,Urban,37.13,Americas
Peru,2010,Total,28.77,Americas
Peru,2010,Urban,34.85,Americas
Peru,2009,Total,26.89,Americas
Peru,2009,Urban,32.59,Americas
Peru,2008,Total,25.03,Americas
Peru,2008,Urban,30.34,Americas
Peru,2007,Total,23.2,Americas
Peru,2007,Urban,28.12,Americas
Peru,2006,Total,21.4,Americas
Peru,2006,Urban,25.91,Americas
Peru,2005,Total,19.62,Americas
Peru,2005,Urban,23.72,Americas
Peru,2004,Total,17.88,Americas
Peru,2004,Urban,21.56,Americas
Peru,2003,Total,16.17,Americas
Peru,2003,Urban,19.41,Americas
Peru,2002,Total,14.5,Americas
Peru,2002,Urban,17.29,Americas
Peru,2001,Total,12.87,Americas
Peru,2001,Urban,15.19,Americas
Peru,2000,Total,11.27,Americas
Peru,2000,Urban,13.1,Americas
Philippines,2017,Total,51.64,Asia
Philippines,2017,Urban,53.99,Asia
Philippines,2017,Rural,49.58,Asia
Philippines,2016,Total,50.89,Asia
Philippines,2016,Urban,53.51,Asia
Philippines,2016,Rural,48.61,Asia
Philippines,2015,Total,50.13,Asia
Philippines,2015,Urban,53.03,Asia
Philippines,2015,Rural,47.64,Asia
Philippines,2014,Total,49.39,Asia
Philippines,2014,Urban,52.55,Asia
Philippines,2014,Rural,46.68,Asia
Philippines,2013,Total,48.65,Asia
Philippines,2013,Urban,52.08,Asia
Philippines,2013,Rural,45.73,Asia
Philippines,2012,Total,47.91,Asia
Philippines,2012,Urban,51.61,Asia
Philippines,2012,Rural,44.79,Asia
Philippines,2011,Total,47.17,Asia
Philippines,2011,Urban,51.14,Asia
Philippines,2011,Rural,43.86,Asia
Philippines,2010,Total,46.44,Asia
Philippines,2010,Urban,50.67,Asia
Philippines,2010,Rural,42.93,Asia
Philippines,2009,Total,45.73,Asia
Philippines,2009,Urban,50.21,Asia
Philippines,2009,Rural,42.02,Asia
Philippines,2008,Total,45.04,Asia
Philippines,2008,Urban,49.74,Asia
Philippines,2008,Rural,41.11,Asia
Philippines,2007,Total,44.35,Asia
Philippines,2007,Urban,49.3,Asia
Philippines,2007,Rural,40.22,Asia
Philippines,2006,Total,43.73,Asia
Philippines,2006,Urban,48.97,Asia
Philippines,2006,Rural,39.33,Asia
Philippines,2005,Total,43.36,Asia
Philippines,2005,Urban,48.86,Asia
Philippines,2005,Rural,38.72,Asia
Philippines,2004,Total,42.99,Asia
Philippines,2004,Urban,48.74,Asia
Philippines,2004,Rural,38.12,Asia
Philippines,2003,Total,42.62,Asia
Philippines,2003,Urban,48.63,Asia
Philippines,2003,Rural,37.51,Asia
Philippines,2002,Total,42.25,Asia
Philippines,2002,Urban,48.52,Asia
Philippines,2002,Rural,36.91,Asia
Philippines,2001,Total,41.88,Asia
Philippines,2001,Urban,48.41,Asia
Philippines,2001,Rural,36.3,Asia
Philippines,2000,Total,41.51,Asia
Philippines,2000,Urban,48.3,Asia
Philippines,2000,Rural,35.7,Asia
Poland,2017,Total,93.25,Europe
Poland,2016,Total,92.76,Europe
Poland,2015,Total,91.98,Europe
Poland,2014,Total,91.21,Europe
Poland,2013,Total,90.44,Europe
Poland,2012,Total,89.57,Europe
Poland,2011,Total,88.63,Europe
Poland,2010,Total,87.69,Europe
Poland,2009,Total,86.76,Europe
Poland,2008,Total,85.83,Europe
Poland,2007,Total,84.91,Europe
Poland,2006,Total,84.0,Europe
Poland,2005,Total,83.09,Europe
Poland,2004,Total,82.19,Europe
Poland,2003,Total,81.3,Europe
Poland,2002,Total,80.65,Europe
Poland,2001,Total,79.97,Europe
Poland,2000,Total,79.3,Europe
Portugal,2017,Total,84.71,Europe
Portugal,2017,Urban,92.67,Europe
Portugal,2016,Total,84.54,Europe
Portugal,2016,Urban,92.61,Europe
Portugal,2015,Total,81.85,Europe
Portugal,2015,Urban,89.67,Europe
Portugal,2014,Total,79.01,Europe
Portugal,2014,Urban,86.54,Europe
Portugal,2013,Total,76.19,Europe
Portugal,2013,Urban,83.42,Europe
Portugal,2012,Total,73.39,Europe
Portugal,2012,Urban,80.3,Europe
Portugal,2011,Total,70.6,Europe
Portugal,2011,Urban,77.18,Europe
Portugal,2010,Total,67.84,Europe
Portugal,2010,Urban,74.06,Europe
Portugal,2009,Total,65.09,Europe
Portugal,2009,Urban,70.94,Europe
Portugal,2008,Total,62.36,Europe
Portugal,2008,Urban,67.83,Europe
Portugal,2007,Total,59.64,Europe
Portugal,2007,Urban,64.71,Europe
Portugal,2006,Total,56.95,Europe
Portugal,2006,Urban,61.6,Europe
Portugal,2005,Total,54.27,Europe
Portugal,2005,Urban,58.5,Europe
Portugal,2004,Total,51.62,Europe
Portugal,2004,Urban,55.39,Europe
Portugal,2003,Total,48.98,Europe
Portugal,2003,Urban,52.29,Europe
Portugal,2002,Total,48.82,Europe
Portugal,2002,Urban,52.24,Europe
Portugal,2001,Total,48.67,Europe
Portugal,2001,Urban,52.19,Europe
Portugal,2000,Total,48.51,Europe
Portugal,2000,Urban,52.14,Europe
Qatar,2017,Total,96.03,Asia
Qatar,2016,Total,94.95,Asia
Qatar,2015,Total,93.87,Asia
Qatar,2014,Total,92.78,Asia
Qatar,2013,Total,91.7,Asia
Qatar,2012,Total,90.62,Asia
Qatar,2011,Total,89.53,Asia
Qatar,2010,Total,88.45,Asia
Qatar,2009,Total,87.37,Asia
Qatar,2008,Total,86.28,Asia
Qatar,2007,Total,86.28,Asia
Qatar,2006,Total,86.28,Asia
Qatar,2005,Total,86.28,Asia
Qatar,2004,Total,86.28,Asia
Qatar,2003,Total,86.28,Asia
Qatar,2002,Total,86.28,Asia
Qatar,2001,Total,86.28,Asia
Qatar,2000,Total,86.28,Asia
Romania,2017,Total,76.54,Europe
Romania,2016,Total,74.45,Europe
Romania,2015,Total,72.43,Europe
Romania,2014,Total,70.48,Europe
Romania,2013,Total,68.6,Europe
Romania,2012,Total,66.8,Europe
Romania,2011,Total,65.04,Europe
Romania,2010,Total,63.32,Europe
Romania,2009,Total,61.66,Europe
Romania,2008,Total,60.06,Europe
Romania,2007,Total,58.53,Europe
Romania,2006,Total,57.06,Europe
Romania,2005,Total,55.66,Europe
Romania,2004,Total,54.94,Europe
Romania,2003,Total,54.27,Europe
Romania,2002,Total,54.23,Europe
Romania,2001,Total,54.25,Europe
Samoa,2017,Total,48.47,Oceania
Samoa,2017,Urban,37.74,Oceania
Samoa,2017,Rural,50.89,Oceania
Samoa,2016,Total,48.59,Oceania
Samoa,2016,Urban,38.01,Oceania
Samoa,2016,Rural,51.02,Oceania
Samoa,2015,Total,48.71,Oceania
Samoa,2015,Urban,38.28,Oceania
Samoa,2015,Rural,51.15,Oceania
Samoa,2014,Total,48.84,Oceania
Samoa,2014,Urban,38.55,Oceania
Samoa,2014,Rural,51.28,Oceania
Samoa,2013,Total,48.96,Oceania
Samoa,2013,Urban,38.82,Oceania
Samoa,2013,Rural,51.4,Oceania
Samoa,2012,Total,49.09,Oceania
Samoa,2012,Urban,39.08,Oceania
Samoa,2012,Rural,51.53,Oceania
Samoa,2011,Total,49.21,Oceania
Samoa,2011,Urban,39.35,Oceania
Samoa,2011,Rural,51.66,Oceania
Samoa,2010,Total,49.34,Oceania
Samoa,2010,Urban,39.62,Oceania
Samoa,2010,Rural,51.78,Oceania
Samoa,2009,Total,49.47,Oceania
Samoa,2009,Urban,39.89,Oceania
Samoa,2009,Rural,51.91,Oceania
Samoa,2008,Total,49.6,Oceania
Samoa,2008,Urban,40.16,Oceania
Samoa,2008,Rural,52.04,Oceania
Samoa,2007,Total,49.73,Oceania
Samoa,2007,Urban,40.43,Oceania
Samoa,2007,Rural,52.17,Oceania
Samoa,2006,Total,49.66,Oceania
Samoa,2006,Urban,40.46,Oceania
Samoa,2006,Rural,52.1,Oceania
Samoa,2005,Total,49.58,Oceania
Samoa,2005,Urban,40.5,Oceania
Samoa,2005,Rural,52.03,Oceania
Samoa,2004,Total,49.51,Oceania
Samoa,2004,Urban,40.53,Oceania
Samoa,2004,Rural,51.96,Oceania
Samoa,2003,Total,49.48,Oceania
Samoa,2003,Urban,40.53,Oceania
Samoa,2003,Rural,51.96,Oceania
Samoa,2002,Total,49.45,Oceania
Samoa,2002,Urban,40.53,Oceania
Samoa,2002,Rural,51.96,Oceania
Samoa,2001,Total,49.44,Oceania
Samoa,2001,Urban,40.53,Oceania
Samoa,2001,Rural,51.96,Oceania
Samoa,2000,Total,49.45,Oceania
Samoa,2000,Urban,40.53,Oceania
Samoa,2000,Rural,51.96,Oceania
San Marino,2017,Total,77.23,Europe
San Marino,2016,Total,77.23,Europe
San Marino,2015,Total,77.23,Europe
San Marino,2014,Total,77.23,Europe
San Marino,2013,Total,77.23,Europe
San Marino,2012,Total,77.23,Europe
San Marino,2011,Total,77.23,Europe
San Marino,2010,Total,77.23,Europe
San Marino,2009,Total,77.23,Europe
San Marino,2008,Total,77.23,Europe
San Marino,2007,Total,77.23,Europe
San Marino,2006,Total,77.23,Europe
San Marino,2005,Total,77.23,Europe
San Marino,2004,Total,77.23,Europe
San Marino,2003,Total,77.23,Europe
San Marino,2002,Total,77.23,Europe
San Marino,2001,Total,77.23,Europe
San Marino,2000,Total,77.23,Europe
Saudi Arabia,2017,Total,77.75,Asia
Saudi Arabia,2016,Total,77.06,Asia
Saudi Arabia,2015,Total,76.4,Asia
Saudi Arabia,2014,Total,75.75,Asia
Saudi Arabia,2013,Total,75.09,Asia
Saudi Arabia,2012,Total,74.43,Asia
Saudi Arabia,2011,Total,73.77,Asia
Saudi Arabia,2010,Total,73.12,Asia
Saudi Arabia,2009,Total,72.46,Asia
Saudi Arabia,2008,Total,71.8,Asia
Saudi Arabia,2007,Total,71.14,Asia
Saudi Arabia,2006,Total,70.49,Asia
Saudi Arabia,2005,Total,69.83,Asia
Saudi Arabia,2004,Total,69.17,Asia
Saudi Arabia,2003,Total,68.51,Asia
Saudi Arabia,2002,Total,67.86,Asia
Saudi Arabia,2001,Total,67.86,Asia
Saudi Arabia,2000,Total,67.86,Asia
Senegal,2017,Total,21.46,Africa
Senegal,2017,Urban,21.86,Africa
Senegal,2017,Rural,21.1,Africa
Senegal,2016,Total,20.87,Africa
Senegal,2016,Urban,21.15,Africa
Senegal,2016,Rural,20.63,Africa
Senegal,2015,Total,20.29,Africa
Senegal,2015,Urban,20.44,Africa
Senegal,2015,Rural,20.16,Africa
Senegal,2014,Total,19.71,Africa
Senegal,2014,Urban,19.73,Africa
Senegal,2014,Rural,19.69,Africa
Senegal,2013,Total,19.13,Africa
Senegal,2013,Urban,19.01,Africa
Senegal,2013,Rural,19.23,Africa
Senegal,2012,Total,18.56,Africa
Senegal,2012,Urban,18.3,Africa
Senegal,2012,Rural,18.77,Africa
Senegal,2011,Total,17.99,Africa
Senegal,2011,Urban,17.59,Africa
Senegal,2011,Rural,18.31,Africa
Senegal,2010,Total,17.42,Africa
Senegal,2010,Urban,16.88,Africa
Senegal,2010,Rural,17.85,Africa
Senegal,2009,Total,16.86,Africa
Senegal,2009,Urban,16.17,Africa
Senegal,2009,Rural,17.39,Africa
Senegal,2008,Total,16.6,Africa
Senegal,2008,Urban,16.14,Africa
Senegal,2008,Rural,16.94,Africa
Senegal,2007,Total,16.33,Africa
Senegal,2007,Urban,16.11,Africa
Senegal,2007,Rural,16.48,Africa
Senegal,2006,Total,16.05,Africa
Senegal,2006,Urban,16.08,Africa
Senegal,2006,Rural,16.03,Africa
Senegal,2005,Total,15.78,Africa
Senegal,2005,Urban,16.05,Africa
Senegal,2005,Rural,15.59,Africa
Senegal,2004,Total,15.5,Africa
Senegal,2004,Urban,16.02,Africa
Senegal,2004,Rural,15.14,Africa
Senegal,2003,Total,15.22,Africa
Senegal,2003,Urban,15.98,Africa
Senegal,2003,Rural,14.69,Africa
Senegal,2002,Total,14.94,Africa
Senegal,2002,Urban,15.95,Africa
Senegal,2002,Rural,14.25,Africa
Senegal,2001,Total,14.66,Africa
Senegal,2001,Urban,15.91,Africa
Senegal,2001,Rural,13.81,Africa
Senegal,2000,Total,14.36,Africa
Senegal,2000,Urban,15.77,Africa
Senegal,2000,Rural,13.41,Africa
Serbia,2017,Total,24.73,Europe
Serbia,2017,Urban,23.19,Europe
Serbia,2016,Total,24.58,Europe
Serbia,2016,Urban,22.92,Europe
Serbia,2015,Total,24.35,Europe
Serbia,2015,Urban,22.52,Europe
Serbia,2014,Total,24.29,Europe
Serbia,2014,Urban,22.05,Europe
Serbia,2013,Total,24.49,Europe
Serbia,2013,Urban,21.59,Europe
Serbia,2012,Total,24.68,Europe
Serbia,2012,Urban,21.13,Europe
Serbia,2011,Total,24.88,Europe
Serbia,2011,Urban,20.67,Europe
Serbia,2010,Total,25.09,Europe
Serbia,2010,Urban,20.22,Europe
Serbia,2009,Total,25.35,Europe
Serbia,2009,Urban,19.85,Europe
Serbia,2008,Total,25.67,Europe
Serbia,2008,Urban,19.57,Europe
Serbia,2007,Total,25.99,Europe
Serbia,2007,Urban,19.3,Europe
Serbia,2006,Total,26.31,Europe
Serbia,2006,Urban,19.03,Europe
Serbia,2005,Total,26.63,Europe
Serbia,2005,Urban,18.76,Europe
Serbia,2004,Total,27.1,Europe
Serbia,2004,Urban,18.68,Europe
Serbia,2003,Total,27.58,Europe
Serbia,2003,Urban,18.68,Europe
Serbia,2002,Total,28.06,Europe
Serbia,2002,Urban,18.67,Europe
Serbia,2001,Total,28.55,Europe
Serbia,2001,Urban,18.66,Europe
Serbia,2000,Total,29.04,Europe
Serbia,2000,Urban,18.65,Europe
Sierra Leone,2017,Total,13.35,Africa
Sierra Leone,2017,Urban,20.27,Africa
Sierra Leone,2017,Rural,8.41,Africa
Sierra Leone,2016,Total,13.05,Africa
Sierra Leone,2016,Urban,20.03,Africa
Sierra Leone,2016,Rural,8.16,Africa
Sierra Leone,2015,Total,12.76,Africa
Sierra Leone,2015,Urban,19.79,Africa
Sierra Leone,2015,Rural,7.91,Africa
Sierra Leone,2014,Total,12.47,Africa
Sierra Leone,2014,Urban,19.55,Africa
Sierra Leone,2014,Rural,7.67,Africa
Sierra Leone,2013,Total,12.19,Africa
Sierra Leone,2013,Urban,19.32,Africa
Sierra Leone,2013,Rural,7.42,Africa
Sierra Leone,2012,Total,11.9,Africa
Sierra Leone,2012,Urban,19.08,Africa
Sierra Leone,2012,Rural,7.18,Africa
Sierra Leone,2011,Total,11.62,Africa
Sierra Leone,2011,Urban,18.85,Africa
Sierra Leone,2011,Rural,6.94,Africa
Sierra Leone,2010,Total,11.33,Africa
Sierra Leone,2010,Urban,18.61,Africa
Sierra Leone,2010,Rural,6.71,Africa
Sierra Leone,2009,Total,11.05,Africa
Sierra Leone,2009,Urban,18.38,Africa
Sierra Leone,2009,Rural,6.47,Africa
Sierra Leone,2008,Total,10.78,Africa
Sierra Leone,2008,Urban,18.15,Africa
Sierra Leone,2008,Rural,6.24,Africa
Sierra Leone,2007,Total,10.5,Africa
Sierra Leone,2007,Urban,17.92,Africa
Sierra Leone,2007,Rural,6.01,Africa
Sierra Leone,2006,Total,10.22,Africa
Sierra Leone,2006,Urban,17.69,Africa
Sierra Leone,2006,Rural,5.78,Africa
Sierra Leone,2005,Total,9.95,Africa
Sierra Leone,2005,Urban,17.46,Africa
Sierra Leone,2005,Rural,5.56,Africa
Sierra Leone,2004,Total,9.69,Africa
Sierra Leone,2004,Urban,17.23,Africa
Sierra Leone,2004,Rural,5.33,Africa
Sierra Leone,2003,Total,9.43,Africa
Sierra Leone,2003,Urban,17.01,Africa
Sierra Leone,2003,Rural,5.11,Africa
Sierra Leone,2002,Total,9.2,Africa
Sierra Leone,2002,Urban,16.79,Africa
Sierra Leone,2002,Rural,4.91,Africa
Sierra Leone,2001,Total,8.97,Africa
Sierra Leone,2001,Urban,16.58,Africa
Sierra Leone,2001,Rural,4.71,Africa
Sierra Leone,2000,Total,8.74,Africa
Sierra Leone,2000,Urban,16.36,Africa
Sierra Leone,2000,Rural,4.52,Africa
Singapore,2017,Total,100.0,Asia
Singapore,2017,Urban,100.0,Asia
Singapore,2016,Total,100.0,Asia
Singapore,2016,Urban,100.0,Asia
Singapore,2015,Total,100.0,Asia
Singapore,2015,Urban,100.0,Asia
Singapore,2014,Total,100.0,Asia
Singapore,2014,Urban,100.0,Asia
Singapore,2013,Total,100.0,Asia
Singapore,2013,Urban,100.0,Asia
Singapore,2012,Total,100.0,Asia
Singapore,2012,Urban,100.0,Asia
Singapore,2011,Total,100.0,Asia
Singapore,2011,Urban,100.0,Asia
Singapore,2010,Total,100.0,Asia
Singapore,2010,Urban,100.0,Asia
Singapore,2009,Total,100.0,Asia
Singapore,2009,Urban,100.0,Asia
Singapore,2008,Total,100.0,Asia
Singapore,2008,Urban,100.0,Asia
Singapore,2007,Total,100.0,Asia
Singapore,2007,Urban,100.0,Asia
Singapore,2006,Total,100.0,Asia
Singapore,2006,Urban,100.0,Asia
Singapore,2005,Total,100.0,Asia
Singapore,2005,Urban,100.0,Asia
Singapore,2004,Total,100.0,Asia
Singapore,2004,Urban,100.0,Asia
Singapore,2003,Total,100.0,Asia
Singapore,2003,Urban,100.0,Asia
Singapore,2002,Total,100.0,Asia
Singapore,2002,Urban,100.0,Asia
Singapore,2001,Total,100.0,Asia
Singapore,2001,Urban,100.0,Asia
Singapore,2000,Total,100.0,Asia
Singapore,2000,Urban,100.0,Asia
Slovakia,2017,Total,82.52,Europe
Slovakia,2017,Urban,88.36,Europe
Slovakia,2017,Rural,75.73,Europe
Slovakia,2016,Total,82.61,Europe
Slovakia,2016,Urban,88.46,Europe
Slovakia,2016,Rural,75.79,Europe
Slovakia,2015,Total,82.7,Europe
Slovakia,2015,Urban,88.56,Europe
Slovakia,2015,Rural,75.85,Europe
Slovakia,2014,Total,82.8,Europe
Slovakia,2014,Urban,88.66,Europe
Slovakia,2014,Rural,75.92,Europe
Slovakia,2013,Total,82.9,Europe
Slovakia,2013,Urban,88.75,Europe
Slovakia,2013,Rural,75.98,Europe
Slovakia,2012,Total,83.0,Europe
Slovakia,2012,Urban,88.85,Europe
Slovakia,2012,Rural,76.05,Europe
Slovakia,2011,Total,83.1,Europe
Slovakia,2011,Urban,88.95,Europe
Slovakia,2011,Rural,76.11,Europe
Slovakia,2010,Total,83.21,Europe
Slovakia,2010,Urban,89.04,Europe
Slovakia,2010,Rural,76.17,Europe
Slovakia,2009,Total,83.33,Europe
Slovakia,2009,Urban,89.14,Europe
Slovakia,2009,Rural,76.24,Europe
Slovakia,2008,Total,83.43,Europe
Slovakia,2008,Urban,89.24,Europe
Slovakia,2008,Rural,76.3,Europe
Slovakia,2007,Total,83.53,Europe
Slovakia,2007,Urban,89.34,Europe
Slovakia,2007,Rural,76.36,Europe
Slovakia,2006,Total,83.63,Europe
Slovakia,2006,Urban,89.43,Europe
Slovakia,2006,Rural,76.43,Europe
Slovakia,2005,Total,83.74,Europe
Slovakia,2005,Urban,89.53,Europe
Slovakia,2005,Rural,76.49,Europe
Slovakia,2004,Total,83.84,Europe
Slovakia,2004,Urban,89.63,Europe
Slovakia,2004,Rural,76.55,Europe
Slovakia,2003,Total,83.94,Europe
Slovakia,2003,Urban,89.72,Europe
Slovakia,2003,Rural,76.62,Europe
Slovakia,2002,Total,83.95,Europe
Slovakia,2002,Urban,89.72,Europe
Slovakia,2002,Rural,76.61,Europe
Slovakia,2001,Total,83.96,Europe
Slovakia,2001,Urban,89.72,Europe
Slovakia,2001,Rural,76.59,Europe
Slovakia,2000,Total,83.97,Europe
Slovakia,2000,Urban,89.72,Europe
Slovakia,2000,Rural,76.58,Europe
Slovenia,2017,Total,83.04,Europe
Slovenia,2016,Total,82.79,Europe
Slovenia,2015,Total,82.53,Europe
Slovenia,2014,Total,82.22,Europe
Slovenia,2013,Total,81.52,Europe
Slovenia,2012,Total,80.83,Europe
Slovenia,2011,Total,80.13,Europe
Slovenia,2010,Total,79.44,Europe
Slovenia,2009,Total,78.74,Europe
Slovenia,2008,Total,78.04,Europe
Slovenia,2007,Total,77.35,Europe
Slovenia,2006,Total,76.66,Europe
Slovenia,2005,Total,75.96,Europe
Slovenia,2004,Total,75.27,Europe
Slovenia,2003,Total,75.02,Europe
Slovenia,2002,Total,74.77,Europe
Slovenia,2001,Total,74.51,Europe
Slovenia,2000,Total,74.26,Europe
Spain,2017,Total,96.62,Europe
Spain,2017,Urban,96.6,Europe
Spain,2017,Rural,96.71,Europe
Spain,2016,Total,96.62,Europe
Spain,2016,Urban,96.6,Europe
Spain,2016,Rural,96.71,Europe
Spain,2015,Total,96.53,Europe
Spain,2015,Urban,96.51,Europe
Spain,2015,Rural,96.63,Europe
Spain,2014,Total,96.43,Europe
Spain,2014,Urban,96.42,Europe
Spain,2014,Rural,96.43,Europe
Spain,2013,Total,96.25,Europe
Spain,2013,Urban,96.27,Europe
Spain,2013,Rural,96.15,Europe
Spain,2012,Total,96.05,Europe
Spain,2012,Urban,96.1,Europe
Spain,2012,Rural,95.87,Europe
Spain,2011,Total,95.86,Europe
Spain,2011,Urban,95.93,Europe
Spain,2011,Rural,95.59,Europe
Spain,2010,Total,95.66,Europe
Spain,2010,Urban,95.76,Europe
Spain,2010,Rural,95.32,Europe
Spain,2009,Total,95.47,Europe
Spain,2009,Urban,95.59,Europe
Spain,2009,Rural,95.04,Europe
Spain,2008,Total,95.27,Europe
Spain,2008,Urban,95.42,Europe
Spain,2008,Rural,94.76,Europe
Spain,2007,Total,95.08,Europe
Spain,2007,Urban,95.25,Europe
Spain,2007,Rural,94.48,Europe
Spain,2006,Total,94.88,Europe
Spain,2006,Urban,95.08,Europe
Spain,2006,Rural,94.21,Europe
Spain,2005,Total,94.68,Europe
Spain,2005,Urban,94.91,Europe
Spain,2005,Rural,93.93,Europe
Spain,2004,Total,94.49,Europe
Spain,2004,Urban,94.74,Europe
Spain,2004,Rural,93.65,Europe
Spain,2003,Total,94.4,Europe
Spain,2003,Urban,94.69,Europe
